Brand,TotalSalesDollars,TotalPurchaseDollars,TotalSalesQuantity,TotalPurchaseQuantity,GrossProfit,ProfitMargin
3695,50346.37,33231.36,4263.0,4327,17115.010000000002,33.99452631838204
6596,50342.43,28656.0,4657.0,4800,21686.43,43.077837124668
192,50323.46,37534.08,1354.0,1356,12789.379999999997,25.414349490277495
1086,50185.32,48775.32,1068.0,1308,1410.0,2.8095865484169473
32545,50184.02,23405.329999999998,3098.0,2279,26778.69,53.360990211625136
27808,50086.14,28170.7,6286.0,6205,21915.44,43.75549802799736
2935,50070.61,31340.4,439.0,420,18730.21,37.407592997169395
31493,50060.950000000004,29297.34,8565.0,8798,20763.610000000004,41.4766599515191
4683,49984.71,39820.88,12569.0,13453,10163.830000000002,20.333878099922963
8476,49957.46,34815.46,3754.0,3877,15142.0,30.309787567262227
21201,49884.979999999996,31350.000000000004,2702.0,2750,18534.979999999992,37.155432356593096
6869,49876.53,32735.199999999997,4447.0,4814,17141.33,34.367527171597544
18865,49823.880000000005,32043.6,1312.0,1380,17780.280000000006,35.68626128675648
15875,49774.75,31333.52,4125.0,4364,18441.23,37.04936740013762
36473,49761.1,32740.66,3590.0,3907,17020.44,34.204308184505564
8978,49737.85,33655.159999999996,3115.0,3122,16082.690000000002,32.33491194331883
5836,49726.75,38350.8,1925.0,2010,11375.949999999997,22.876922380811127
10051,49708.1,32701.5,790.0,845,17006.6,34.212935115202555
37657,49688.38,34595.2,2762.0,2845,15093.18,30.375673346565137
36558,49656.73,32480.82,4877.0,4877,17175.910000000003,34.58928930680696
46060,49554.29,30903.6,3571.0,3640,18650.690000000002,37.636882699762225
45769,49528.92,25436.25,4108.0,3825,24092.67,48.643640927361226
12666,49511.85,20843.7,4215.0,3111,28668.149999999998,57.90159325494806
24887,49500.45,35428.0,4955.0,5210,14072.449999999997,28.42893347434215
5202,49437.090000000004,36724.22,3491.0,3562,12712.870000000003,25.715247398259084
39717,49435.74,26244.399999999998,5326.0,5356,23191.34,46.91209234452645
1748,49399.090000000004,32403.21,3291.0,3149,16995.880000000005,34.40524916552107
28069,49371.45,29212.0,5239.0,5360,20159.449999999997,40.83220160639397
29407,49185.14,20814.95,3086.0,2015,28370.19,57.68040916423131
13397,49109.71,33335.15,2229.0,2435,15774.559999999998,32.121061191361136
1781,49045.73,28042.14,927.0,746,21003.590000000004,42.824502765072516
4521,49021.39,37701.58,2161.0,2263,11319.809999999998,23.09157288277627
8701,48960.99,33788.1,4901.0,5043,15172.89,30.989753270920378
8671,48949.89,33138.63,2411.0,2287,15811.260000000002,32.300910175691925
40175,48919.2,35097.75,4080.0,4275,13821.449999999997,28.253630476377367
24357,48915.0,35312.4,2700.0,2885,13602.599999999999,27.808647654093832
41711,48903.200000000004,28806.12,8980.0,8946,20097.080000000005,41.09563382355347
20731,48895.28,30446.15,4772.0,5117,18449.129999999997,37.73192422663291
25590,48887.62,32788.68,5438.0,5548,16098.940000000002,32.930504696280984
3412,48872.19,37955.2,4381.0,4090,10916.990000000005,22.337836712453452
2658,48856.6,33423.24,2940.0,2676,15433.36,31.589099528006454
2795,48836.84,33919.4,1916.0,1810,14917.439999999995,30.54546526761354
1347,48827.79,28615.84,1221.0,916,20211.95,41.39435759840861
16261,48796.96,35472.96,3844.0,4068,13324.0,27.30497965447028
20729,48740.08,31279.78,4792.0,5222,17460.300000000003,35.823289580156626
11888,48732.74,24773.7,3726.0,3290,23959.039999999997,49.16415535018142
34996,48676.35,23016.600000000002,2865.0,2019,25659.749999999996,52.715024852931656
2250,48646.33,34903.38,3267.0,3602,13742.950000000004,28.25074368405593
1133,48592.81,33548.58,1519.0,1458,15044.229999999996,30.95978602595733
37435,48592.81,19906.32,1519.0,952,28686.489999999998,59.034433283442546
4334,48556.96,35245.200000000004,1304.0,1380,13311.759999999995,27.414731070478865
21129,48544.5,31327.6,2650.0,2710,17216.9,35.46622171409738
14895,48436.8,33212.35,6070.0,6449,15224.450000000004,31.431576817626272
7872,48416.270000000004,15121.5,1073.0,593,33294.770000000004,68.76773035180116
159,48412.89,23063.76,1311.0,824,25349.13,52.36029082337369
35411,48351.3,28866.95,6370.0,6155,19484.350000000002,40.29746873403611
37046,48282.79,31984.53,3221.0,3221,16298.260000000002,33.755837224816545
5697,48259.659999999996,37744.020000000004,2234.0,2493,10515.639999999992,21.789710080841832
10895,48218.77,31897.11,2323.0,2361,16321.659999999996,33.849183627039835
25211,48192.9,31497.899999999998,3710.0,3710,16695.000000000004,34.64203233256352
22387,48189.54,35754.619999999995,4830.0,5401,12434.920000000006,25.80418904185432
15156,48184.97,28862.6,3253.0,3265,19322.370000000003,40.100408903440226
2661,48105.2,35800.54,680.0,746,12304.659999999996,25.578648462120512
1520,48075.51,33709.24,12049.0,11162,14366.270000000004,29.88271991290369
27802,48049.38,33982.73,1962.0,2081,14066.649999999994,29.27540376171346
17168,48048.46,27703.75,4754.0,4625,20344.71,42.34206465722315
35294,48022.17,34953.840000000004,9383.0,10161,13068.329999999994,27.21311844092009
19220,48002.75,33084.63,725.0,747,14918.120000000003,31.077636177094025
43292,47981.31,30918.36,4669.0,4764,17062.949999999997,35.56165932109815
41970,47977.69,23866.29,3031.0,2709,24111.4,50.25544164381404
12465,47964.35,20401.920000000002,3665.0,3312,27562.429999999997,57.46440846170123
14975,47949.22,27517.27,6678.0,6761,20431.95,42.61164206633602
43450,47945.78,33106.26,2822.0,2922,14839.519999999997,30.95062798018928
12747,47936.4,26692.64,8220.0,8138,21243.760000000002,44.31655276574795
2130,47924.02,38212.65,1598.0,1733,9711.369999999995,20.264097210542847
25696,47909.08,31630.5,4592.0,4686,16278.580000000002,33.97806845800421
4422,47901.98,37176.66,4752.0,4338,10725.32,22.390139196751363
33683,47896.84,27704.22,2616.0,2669,20192.619999999995,42.15856411404175
35103,47883.36,30927.2,4664.0,4616,16956.16,35.411382994008775
6206,47850.58,29281.02,3742.0,3651,18569.56,38.807387496661484
8655,47849.829999999994,33615.9,2717.0,2733,14233.929999999993,29.747085830816943
3784,47823.69,31441.77,4331.0,4313,16381.920000000002,34.25482224395483
31787,47792.869999999995,29300.4,2813.0,2713,18492.469999999994,38.69294729527646
2085,47752.06,35531.2,3394.0,3352,12220.86,25.592319996247287
33587,47726.86,32170.800000000003,1514.0,1577,15556.059999999998,32.593931383711386
27830,47609.979999999996,30243.9,2502.0,2762,17366.079999999994,36.47571370540377
27103,47582.37,31115.85,3663.0,3665,16466.520000000004,34.60634684653161
2214,47536.47,26716.039999999997,1353.0,1238,20820.430000000004,43.79885590999921
19494,47503.31,18983.62,3169.0,1874,28519.69,60.03726898188779
1001,47482.73,30717.56,7927.0,7177,16765.170000000002,35.307931957577
5195,47449.79,28079.28,5921.0,5949,19370.510000000002,40.82317329539288
5689,47382.079999999994,32262.160000000003,2392.0,2174,15119.919999999991,31.910629503812398
18806,47361.16,35145.3,884.0,965,12215.86,25.792991556794636
664,47357.74,33378.18,626.0,618,13979.559999999998,29.519060664634754
8652,47355.16,36214.56,884.0,909,11140.600000000006,23.525630575421992
2514,47354.41,38440.29,3059.0,3369,8914.120000000003,18.8242657864389
44234,47345.5,30958.2,3150.0,3276,16387.3,34.61215955053806
5457,47302.299999999996,37463.58,23770.0,24327,9838.719999999994,20.799665132562254
31200,47286.619999999995,30202.809999999998,2438.0,2519,17083.809999999998,36.128211320665336
37541,47277.98,27719.82,902.0,1446,19558.160000000003,41.36843409976485
31541,47274.939999999995,21644.9,2206.0,1646,25630.039999999994,54.21485463545802
26821,47256.54,23772.46,4946.0,4822,23484.08,49.69487821156606
15035,47213.04,26329.36,4296.0,3592,20883.68,44.2328644798132
25560,47212.89,32628.48,5561.0,5568,14584.41,30.890737677782486
539,47211.66,34318.2,8154.0,8171,12893.460000000006,27.309906069814122
6535,47198.29,28074.480000000003,3871.0,3932,19123.809999999998,40.51801452976368
6105,47196.39,24990.56,2361.0,1684,22205.829999999998,47.049848515956405
5669,47194.619999999995,43538.520000000004,2738.0,3254,3656.0999999999913,7.746857586733386
7991,47056.73,34542.04,4827.0,4771,12514.690000000002,26.59489939058664
25537,47045.31,41484.6,2769.0,3639,5560.709999999999,11.819902982890323
15619,47034.87,29074.65,8313.0,8679,17960.22,38.18490409349489
7537,46980.27,26926.8,573.0,380,20053.469999999998,42.68487601284539
15356,46972.98,30605.250000000004,4702.0,4745,16367.73,34.844989608919846
1186,46958.89,36301.62,1711.0,2019,10657.269999999997,22.694893341814502
26236,46849.840000000004,31416.0,5516.0,6600,15433.840000000004,32.94320749014298
4239,46848.299999999996,33459.4,2170.0,2210,13388.899999999994,28.57926541624775
19215,46821.439999999995,33615.31,1656.0,1789,13206.129999999997,28.205305091001044
8496,46787.84,34987.82,3016.0,3011,11800.019999999997,25.2202709079966
17748,46718.83,30280.25,11017.0,11011,16438.58,35.18619794202895
2679,46676.52,3227.28,2348.0,226,43449.24,93.08585987130145
4817,46642.770000000004,30240.6,3523.0,3877,16402.170000000006,35.165514398051414
41713,46590.51,27814.36,8649.0,8638,18776.15,40.30037447540282
21319,46544.88,32182.199999999997,3712.0,3764,14362.68,30.85770121224934
5027,46523.37,26472.75,3463.0,3525,20050.620000000003,43.097952706349524
233,46523.23,32022.6,1077.0,1060,14500.630000000005,31.168579653648305
3870,46485.490000000005,36201.840000000004,1251.0,1292,10283.650000000001,22.122279446769305
39648,46484.54,28173.6,3046.0,3120,18310.940000000002,39.391462193666975
5627,46481.04,35858.4,2596.0,2680,10622.64,22.85370551089218
8036,46425.28,31731.989999999998,3872.0,3837,14693.29,31.64932984787599
13052,46415.01,30177.99,5549.0,5517,16237.02,34.982261126303754
24953,46386.85,35712.33,4115.0,5037,10674.519999999997,23.01195274091687
4677,46321.060000000005,35198.37,994.0,1017,11122.690000000002,24.012166388247593
1365,46318.03,27557.75,5797.0,4555,18760.28,40.50319065815191
25510,46316.61,34398.44,2439.0,2644,11918.169999999998,25.731956634995516
39517,46275.5,30686.95,1450.0,1505,15588.55,33.686399930848935
1238,46272.270000000004,34724.24,9273.0,9754,11548.030000000006,24.956696526883174
2246,46271.189999999995,31647.320000000003,2381.0,2267,14623.869999999992,31.60469830147008
34431,46244.15,29164.32,2685.0,2826,17079.83,36.93403381833162
8847,46212.85,31549.59,7715.0,7947,14663.259999999998,31.729832719687273
33873,46163.37,33367.04,7113.0,7448,12796.330000000002,27.71966171447189
17756,46152.05,28812.0,2895.0,2940,17340.050000000003,37.57157049361838
16318,46126.46,28947.64,3754.0,3716,17178.82,37.242875347468676
2654,46123.09,9369.99,1591.0,417,36753.1,79.68481730083565
7353,46049.719999999994,30578.88,2428.0,2544,15470.839999999993,33.595948031822985
2625,46018.6,35045.92,740.0,812,10972.68,23.84401089994046
21254,46003.079999999994,11609.640000000001,2092.0,813,34393.439999999995,74.76334193275754
40053,45968.33,29428.87,4867.0,4913,16539.460000000003,35.98011935608712
43245,45914.4,29575.92,4460.0,4488,16338.480000000003,35.58465318070149
2994,45890.82,35168.88,918.0,978,10721.940000000002,23.364019209070577
3235,45821.0,29698.000000000004,2600.0,2395,16122.999999999996,35.18692302655987
23464,45805.74,30394.920000000002,4026.0,4204,15410.819999999996,33.64386210112531
15889,45802.53,27703.2,4547.0,4656,18099.329999999998,39.51600490191262
31349,45799.95,29339.52,6205.0,6216,16460.429999999997,35.93984272908594
3062,45783.74,32817.62,2126.0,2101,12966.119999999995,28.320360023012526
8637,45723.17999999999,33619.119999999995,2482.0,2494,12104.059999999998,26.4724806979742
5192,45680.06,24530.04,2394.0,1809,21150.019999999997,46.30033323073568
4513,45660.93,35185.15,1007.0,1001,10475.779999999999,22.94254628628895
2034,45645.13,37885.64,1587.0,1777,7759.489999999998,16.999601052730046
3197,45590.409999999996,27545.36,2359.0,1798,18045.049999999996,39.58080219063614
23356,45585.27,30343.589999999997,2073.0,2097,15241.68,33.43553740056821
13663,45579.619999999995,22987.6,2250.0,2020,22592.019999999997,49.56605605750991
4624,45522.439999999995,29977.2,1956.0,1980,15545.239999999994,34.148521037097304
4062,45436.7,32443.949999999997,5530.0,5565,12992.75,28.595276505556082
5251,45401.4,33294.24,45860.0,46242,12107.160000000003,26.66693097569679
36992,45361.6,26638.88,2640.0,2648,18722.719999999998,41.27438185601918
24995,45355.39,30965.67,5661.0,5661,14389.720000000001,31.726593024555626
22194,45344.7,29493.640000000003,3930.0,3943,15851.059999999994,34.95680862372007
25524,45340.04,44751.2,2996.0,3380,588.8400000000038,1.2987196305958348
8482,45284.10999999999,31744.440000000002,2389.0,2223,13539.669999999991,29.899384132756484
8128,45282.57,30769.68,1343.0,1416,14512.89,32.049616441822984
6980,45177.399999999994,28911.16,2260.0,2071,16266.239999999994,36.00525926680154
21576,45165.77,29203.319999999996,2323.0,2452,15962.45,35.34191933404435
27368,45144.11,30442.46,2089.0,2117,14701.650000000001,32.56604239179818
8172,45084.6,32380.260000000002,45540.0,45606,12704.339999999997,28.178890352803386
5667,44992.1,30695.2,4190.0,4148,14296.899999999998,31.776467424281147
46621,44983.799999999996,29829.96,1820.0,1927,15153.839999999997,33.68732743787763
46093,44977.74,26590.16,4026.0,4072,18387.579999999998,40.88151160996528
6150,44977.5,24923.28,2250.0,1838,20054.22,44.58722694680674
3176,44964.78,35951.69,1622.0,1721,9013.089999999997,20.044777267897224
25522,44925.0,31406.0,7500.0,7660,13519.0,30.092376182526433
5075,44922.549999999996,25130.160000000003,2145.0,1672,19792.389999999992,44.058919184240416
6859,44891.62,26001.36,4688.0,5544,18890.260000000002,42.07970218049605
6828,44889.15,27651.739999999998,4285.0,4177,17237.410000000003,38.39994742604839
13991,44825.13,29558.43,4487.0,4499,15266.699999999997,34.05835075101845
12663,44809.5,31784.399999999998,5550.0,5886,13025.100000000002,29.067720014729026
17432,44781.25,30482.32,2875.0,2948,14298.93,31.930618283321703
5977,44666.75,31690.6,1825.0,1930,12976.150000000001,29.051027889873343
7077,44647.02,38038.22,45098.0,51403,6608.799999999996,14.802331712172496
8455,44623.18,43574.4,2882.0,4005,1048.7799999999988,2.3503031384137096
36524,44610.24,36376.83,2976.0,3591,8233.409999999996,18.456323032559332
16670,44602.8,34394.93,3720.0,4159,10207.870000000003,22.88616409732125
1964,44555.38,33197.729999999996,1462.0,1439,11357.650000000001,25.491085476097393
39979,44517.21,28153.44,3579.0,3591,16363.77,36.758300890824025
3373,44452.59,19570.32,2241.0,1412,24882.269999999997,55.97484870960274
25603,44422.07,28648.2,2493.0,2513,15773.869999999999,35.50908366044175
4309,44388.52,34784.04,5048.0,4913,9604.479999999996,21.637306222419664
311,44374.78,30110.4,1022.0,918,14264.379999999997,32.14524105809651
7725,44365.59,28110.170000000002,4441.0,4631,16255.419999999995,36.639702075414746
2199,44358.34,40892.52,1466.0,1732,3465.8199999999997,7.813231964947291
25046,44356.8,26540.1,4720.0,4782,17816.700000000004,40.16678389784656
8664,44350.95,32185.54,1905.0,2206,12165.409999999996,27.429874670102887
5628,44336.04,31667.76,4296.0,4374,12668.280000000002,28.573323192599076
13422,44288.71,26806.2,4361.0,4156,17482.51,39.47396526112411
2202,44205.259999999995,40949.25,1474.0,1775,3256.0099999999948,7.365661914441846
592,44197.71,37373.08,229.0,292,6824.629999999997,15.441139371247962
22583,44194.119999999995,22317.6,2188.0,1641,21876.519999999997,49.50097433776258
8295,44148.96,31124.0,1104.0,1004,13024.96,29.502303112009887
5740,44075.03,29701.7,2297.0,2114,14373.329999999998,32.61104983933079
2595,44067.189999999995,33480.6,2581.0,2722,10586.589999999997,24.02374646534076
4480,44055.69,28490.24,3131.0,2872,15565.45,35.33130453750696
5160,44025.94,31967.36,4006.0,4016,12058.580000000002,27.38971615370393
42255,43970.24,25899.38,1676.0,1586,18070.859999999997,41.09793351139315
21596,43930.15,13089.44,1985.0,899,30840.71,70.2039715320799
2241,43897.11,31999.440000000002,1689.0,1564,11897.669999999998,27.10353825115138
21859,43892.81,28950.899999999998,3319.0,3410,14941.91,34.04181687160152
6995,43827.3,29812.96,6270.0,6224,14014.340000000004,31.976279624800075
32968,43800.57,24282.8,3943.0,3571,19517.77,44.56053882403814
29128,43798.88,29326.39,7312.0,7387,14472.489999999998,33.043059548554666
40621,43787.86,27657.079999999998,2314.0,2629,16130.780000000002,36.83847532169876
3578,43761.74,36125.1,826.0,990,7636.639999999999,17.45049442732396
35413,43744.3,26677.44,5770.0,5652,17066.860000000004,39.01504881778884
44915,43732.520000000004,26522.4,4148.0,4112,17210.120000000003,39.353140409013704
4938,43719.96,38694.24,4704.0,5512,5025.720000000001,11.495252969124403
12069,43697.38,27540.11,5234.0,5167,16157.269999999997,36.9753747249835
13461,43680.86,25536.84,4314.0,4343,18144.02,41.53768950519747
28114,43638.119999999995,25448.32,2588.0,2339,18189.799999999996,41.683280581289935
7985,43606.35,33353.659999999996,4365.0,4471,10252.690000000002,23.511919708941477
14991,43594.189999999995,26162.18,2381.0,2182,17432.009999999995,39.98700285519698
8057,43572.03,32423.05,1897.0,1765,11148.98,25.587469759843646
15892,43565.91,28479.87,8309.0,8451,15086.040000000005,34.62808420620619
2882,43546.69,40913.6,331.0,455,2633.090000000004,6.046590452684242
12211,43544.35,26295.52,2365.0,2384,17248.829999999998,39.61209663251374
8475,43493.42,29510.16,24298.0,23992,13983.259999999998,32.15028848041842
40559,43440.01,26577.48,3599.0,3676,16862.530000000002,38.817969885366054
